"probe_id","Symbol","logFC","pvalue","adj_pval","dataset"
"7953469","7953469",0.0438906893333333,0.871857095527399,0.910898750256527,"GSE78851"
"7953483","7953483",-0.415231387866667,0.0408116214207178,0.107007169497807,"GSE78851"
"7953508","7953508",-1.34537535706667,0.0181596070408769,0.0665291491958217,"GSE78851"
"7953516","7953516",-0.585893118,0.00679740559727856,0.0385652126449607,"GSE78851"
"7953518","7953518",-0.255435129333334,0.541765151646963,0.646345949432021,"GSE78851"
"7953520","7953520",-0.355858422066667,0.110717775697383,0.203869111603968,"GSE78851"
"7953532","7953532",0.310115908666667,0.0590365032193829,0.134235383771851,"GSE78851"
"7953547","7953547",-1.04286726693333,6.09766332764234e-05,0.00320606910918759,"GSE78851"
"7953564","7953564",-1.53718592733333,0.0485900914986992,0.119329310504046,"GSE78851"
"7953569","7953569",0.2235259372,0.159931156726553,0.263415013412552,"GSE78851"
"7953590","7953590",0.983347585466667,0.00704316878692448,0.0392679103340523,"GSE78851"
"7953592","7953592",0.2626026472,0.162297635901205,0.26631286820105,"GSE78851"
"7953594","7953594",-0.794185329,0.0452935370770717,0.114195791750351,"GSE78851"
"7953603","7953603",-0.818369855800001,0.102536999796579,0.193663110705098,"GSE78851"
"7953620","7953620",0.161445653866667,0.446063579987556,0.559887369159163,"GSE78851"
"7953622","7953622",0.232062718666667,0.127409769764356,0.224499062703076,"GSE78851"
"7953626","7953626",-0.391981627333333,0.0320458668650827,0.0924484991034349,"GSE78851"
"7953651","7953651",0.043728578,0.828414521656615,0.878019635278097,"GSE78851"
"7953665","7953665",0.0214430140000001,0.928777237150899,0.95158157805111,"GSE78851"
"7953670","7953670",0.2379292794,0.130739134237129,0.228836426043528,"GSE78851"
"7953675","7953675",0.0188486476000002,0.941212229488434,0.960781296739917,"GSE78851"
"7953685","7953685",-0.054794216,0.551851228884188,0.654938836181151,"GSE78851"
"7953687","7953687",0.6938818496,0.000896021078283319,0.012752257348419,"GSE78851"
"7953689","7953689",0.391313999066667,0.057711056719735,0.132405666092508,"GSE78851"
"7953695","7953695",-0.00882059733333333,0.926229781507842,0.949786081850953,"GSE78851"
"7953697","7953697",-1.03040198313333,0.0193273352011058,0.068756727038906,"GSE78851"
"7953699","7953699",-0.431028929333333,0.0172389752054569,0.0645612443845086,"GSE78851"
"7953715","7953715",-0.700920066666667,0.0251359832589925,0.0802398311588779,"GSE78851"
"7953723","7953723",0.2055174216,0.151522533522229,0.253538748058495,"GSE78851"
"7953733","7953733",-0.0257502136,0.790594182329907,0.849220994555815,"GSE78851"
"7953735","7953735",1.377709632,0.0081581703985037,0.0426193499677877,"GSE78851"
"7953737","7953737",0.160792827933333,0.472102104025989,0.58413833538172,"GSE78851"
"7953747","7953747",-0.0159340544,0.860003200972494,0.902094048720112,"GSE78851"
"7953749","7953749",0.0853055913333334,0.536307622993679,0.641157229095765,"GSE78851"
"7953761","7953761",0.0180481590000001,0.872929957645634,0.911678422229644,"GSE78851"
"7953763","7953763",0.560362309333333,0.0116089938103186,0.0517084853933441,"GSE78851"
"7953765","7953765",-0.316442190533333,0.687350918964423,0.768042021968723,"GSE78851"
"7953775","7953775",0.589655598133333,0.00391284923765764,0.0283249861188411,"GSE78851"
"7953812","7953812",-1.0538804636,1.14262616586099e-05,0.00142798592130913,"GSE78851"
"7953835","7953835",0.166735394333333,0.252997713410195,0.368617693975922,"GSE78851"
"7953844","7953844",0.0257040636000001,0.877680994605351,0.915646597038952,"GSE78851"
"7953871","7953871",-0.209708275666667,0.218035915004538,0.329226362794393,"GSE78851"
"7953873","7953873",0.151847497333333,0.544175022595552,0.648521661464291,"GSE78851"
"7953878","7953878",0.4818272028,0.258417518020615,0.374548414887897,"GSE78851"
"7953892","7953892",-0.0355263092,0.745669704420513,0.814173173105741,"GSE78851"
"7953901","7953901",0.0352067313333334,0.837285114189802,0.884919786254636,"GSE78851"
"7953914","7953914",0.0260615037333334,0.820027561911156,0.871594406863265,"GSE78851"
"7953924","7953924",0.254092474,0.136569678637939,0.235794933529342,"GSE78851"
"7953934","7953934",0.1192661288,0.453198162500785,0.56645717371152,"GSE78851"
"7953936","7953936",0.438220852666667,0.0290310029386898,0.0870628923763684,"GSE78851"
"7953943","7953943",0.0983872110000001,0.597269701619994,0.694089808230723,"GSE78851"
"7953949","7953949",0.123621750266667,0.485364953043077,0.595216890930741,"GSE78851"
"7953965","7953965",0.274715104266667,0.0225628430619735,0.0754625278388743,"GSE78851"
"7953967","7953967",-0.443099494,0.0120397615580803,0.0527189255908113,"GSE78851"
"7953975","7953975",-0.0906380674,0.444898087259091,0.55881321271679,"GSE78851"
"7953977","7953977",-0.512089936666666,0.301016274910715,0.419282005230022,"GSE78851"
"7953979","7953979",-0.1251165394,0.249641503265727,0.364721688146674,"GSE78851"
"7953981","7953981",-0.564019045066667,0.00209347288120363,0.0202402872325129,"GSE78851"
"7953993","7953993",0.227349986333333,0.323982739653422,0.442215923273034,"GSE78851"
"7954006","7954006",-0.2485115992,0.61154962429779,0.705741369677523,"GSE78851"
"7954008","7954008",-0.294704795,0.123544535731721,0.219699839967911,"GSE78851"
"7954010","7954010",-0.540532811333333,0.0168188276796554,0.0636768635241456,"GSE78851"
"7954012","7954012",-0.1822543792,0.288941203083727,0.406799754987752,"GSE78851"
"7954021","7954021",0.289435352533333,0.140178183716566,0.239853247138071,"GSE78851"
"7954029","7954029",-0.581776595333334,0.0883939668826105,0.175264109198769,"GSE78851"
"7954036","7954036",-0.5591967892,0.0647335628076611,0.142568906369726,"GSE78851"
"7954055","7954055",0.182579136466667,0.311506637169943,0.43003467427597,"GSE78851"
"7954061","7954061",-0.376973332666667,0.144214915536784,0.244647064162535,"GSE78851"
"7954063","7954063",-0.582445167733334,0.413245519740488,0.528600509964471,"GSE78851"
"7954065","7954065",-0.550239723933333,0.00569900710387109,0.0349977953800584,"GSE78851"
"7954071","7954071",0.386515263733333,0.0705307549612824,0.150402745233953,"GSE78851"
"7954077","7954077",0.137357266,0.468767677194948,0.580958790801964,"GSE78851"
"7954090","7954090",-0.373430572333333,0.04137155285276,0.107852208714677,"GSE78851"
"7954098","7954098",0.133179378933333,0.327738462991785,0.445512884422093,"GSE78851"
"7954100","7954100",0.148834163933333,0.263478021173881,0.379880487103269,"GSE78851"
"7954102","7954102",-0.116018391866667,0.275364780448412,0.392878612571177,"GSE78851"
"7954104","7954104",-0.864079700133333,7.6994863760477e-05,0.00362924029419728,"GSE78851"
"7954124","7954124",-0.1904231044,0.18704354671427,0.295052737560475,"GSE78851"
"7954132","7954132",-0.240476100066667,0.137540048192356,0.236883644628633,"GSE78851"
"7954136","7954136",0.430934802,0.134169828584108,0.232927342678129,"GSE78851"
"7954143","7954143",0.277066454466667,0.072250745817026,0.152873554748734,"GSE78851"
"7954173","7954173",-1.11866840866667,0.018123863677663,0.0664487961024198,"GSE78851"
"7954185","7954185",0.0233108375333329,0.955089037596563,0.970041705121558,"GSE78851"
"7954196","7954196",-0.435674177,0.470856931896842,0.583022464805058,"GSE78851"
"7954206","7954206",-0.0915235182,0.354217754374342,0.471413993685823,"GSE78851"
"7954208","7954208",-0.0430437733333333,0.766364666792571,0.83014451861599,"GSE78851"
"7954240","7954240",0.0223704664666667,0.820078703951349,0.871616674190836,"GSE78851"
"7954243","7954243",-0.136467107866667,0.464516208962656,0.577226172371854,"GSE78851"
"7954245","7954245",-0.615587407466667,0.292288272298019,0.410167634363714,"GSE78851"
"7954277","7954277",0.789112540733333,0.00351675413612761,0.0268301202843203,"GSE78851"
"7954279","7954279",-0.260957756933333,0.27485374792687,0.392343396405301,"GSE78851"
"7954291","7954291",0.2328187584,0.164621210142628,0.268925402648683,"GSE78851"
"7954293","7954293",-0.313187889333333,0.201598352084019,0.310892744332413,"GSE78851"
"7954310","7954310",1.90845684466667,0.00340953704205261,0.0263946694808925,"GSE78851"
"7954312","7954312",0.227033828,0.178558243288292,0.285552732411351,"GSE78851"
"7954330","7954330",0.0929696066666667,0.358323519713311,0.475475348897021,"GSE78851"
"7954344","7954344",0.0856636656666667,0.463127097254937,0.575797423370059,"GSE78851"
"7954356","7954356",0.1045517614,0.404549520669326,0.520335937277914,"GSE78851"
"7954375","7954375",-0.0807804101333333,0.382415404484852,0.49949166474214,"GSE78851"
"7954377","7954377",0.141634019866667,0.285987029476004,0.40370444251835,"GSE78851"
"7954382","7954382",-0.2100102104,0.636512789274256,0.726016898994804,"GSE78851"
"7954388","7954388",-0.323097858666667,0.539392597338521,0.644018565390039,"GSE78851"
"7954398","7954398",0.143627421266667,0.181441493603186,0.288740117900358,"GSE78851"
"7954407","7954407",-0.0459460193333333,0.928701459555121,0.95157701635836,"GSE78851"
"7954419","7954419",-0.259340094666667,0.492436707414624,0.601920370325717,"GSE78851"
"7954434","7954434",1.529695034,4.15339898602681e-05,0.00271892234302966,"GSE78851"
"7954436","7954436",-0.225233364666667,0.192821461411393,0.301645321853555,"GSE78851"
"7954460","7954460",0.519366756,0.365484876696037,0.482293653314147,"GSE78851"
"7954465","7954465",-0.592140363333333,0.055298545364423,0.128815759390424,"GSE78851"
"7954469","7954469",-0.517723594,0.0100218286948407,0.0478075571333629,"GSE78851"
"7954481","7954481",-0.683164661866667,0.00248227035049875,0.0221243169955383,"GSE78851"
"7954488","7954488",-0.150854403333333,0.461070515372324,0.574130637865926,"GSE78851"
"7954490","7954490",-0.133995184066667,0.191997534908365,0.30073120477834,"GSE78851"
"7954492","7954492",-0.4114940632,0.391987785577479,0.508140789485237,"GSE78851"
"7954503","7954503",-1.44276959666667,0.0292661123700621,0.087516407500655,"GSE78851"
"7954511","7954511",-0.451721989133334,0.342659063912539,0.46061764369953,"GSE78851"
"7954527","7954527",-0.065471715,0.54888019903876,0.65243226689381,"GSE78851"
"7954551","7954551",0.113169512933333,0.285051832559923,0.402738773267382,"GSE78851"
"7954559","7954559",-0.160330139666667,0.486285240425382,0.596092251107823,"GSE78851"
"7954589","7954589",-0.0585332514,0.666300781606237,0.751619149116538,"GSE78851"
"7954591","7954591",-0.953279304666667,0.033867781351468,0.09537888789733,"GSE78851"
"7954602","7954602",0.0129905078000001,0.947924544209458,0.96506922433296,"GSE78851"
"7954604","7954604",-0.0923585566666669,0.628893616871547,0.719657912853365,"GSE78851"
"7954613","7954613",-0.311064679333334,0.390148113929434,0.506415444495699,"GSE78851"
"7954631","7954631",-0.2966698624,0.0762343223129911,0.158259142710919,"GSE78851"
"7954645","7954645",0.191258870266667,0.311290266141869,0.429797632275557,"GSE78851"
"7954653","7954653",0.188857970666667,0.516987734183413,0.624604264412679,"GSE78851"
"7954655","7954655",0.127384792733333,0.362842367505707,0.480074079880741,"GSE78851"
"7954690","7954690",-1.22116619266667,0.000153436447340855,0.00502787377784691,"GSE78851"
"7954692","7954692",0.162307902533333,0.278160335520211,0.395810859923746,"GSE78851"
"7954695","7954695",-0.177652294133333,0.281490021497783,0.3992500457217,"GSE78851"
"7954697","7954697",0.5278818794,0.000522338920427703,0.00948986928497631,"GSE78851"
"7954699","7954699",-0.159329063333333,0.112290142930424,0.205900923288771,"GSE78851"
"7954701","7954701",0.321604666666667,0.0129930342135191,0.0550370826463261,"GSE78851"
"7954711","7954711",-1.49940001806667,0.0337563903530893,0.0952231027069898,"GSE78851"
"7954717","7954717",-0.876976222666667,0.00103968191866701,0.0138125068154615,"GSE78851"
"7954729","7954729",0.808871212666667,0.0877800415959596,0.174526309974777,"GSE78851"
"7954752","7954752",-0.8574057704,0.0518528399763895,0.123882654992551,"GSE78851"
"7954775","7954775",0.152867856133333,0.24823829919398,0.363112660084669,"GSE78851"
"7954777","7954777",-0.518214162666667,0.0108800569778177,0.0498612805564716,"GSE78851"
"7954783","7954783",0.481695431733333,0.0261688882320302,0.0820427594950646,"GSE78851"
"7954785","7954785",0.881669586866667,0.00943110585784003,0.0462880984376035,"GSE78851"
"7954787","7954787",0.933169249266667,0.000193841514272555,0.00568316347659176,"GSE78851"
"7954789","7954789",-0.6829632076,0.00286810144179573,0.0236704461186967,"GSE78851"
"7954794","7954794",0.0901061690000001,0.567691140876563,0.668321796540003,"GSE78851"
"7954810","7954810",0.1985957454,0.186385884719724,0.294336967669915,"GSE78851"
"7954864","7954864",0.304566789266667,0.192269183774721,0.300994971537769,"GSE78851"
"7954899","7954899",-0.663822394066667,0.0461115685141175,0.115515000992195,"GSE78851"
"7954926","7954926",0.159521609133333,0.148288611955839,0.249661394911827,"GSE78851"
"7954938","7954938",0.149042923866667,0.294942135556864,0.412953320306082,"GSE78851"
"7954940","7954940",-1.26279630266667,0.00689532134061763,0.0388931818721858,"GSE78851"
"7954961","7954961",0.451985829,0.0136858273490583,0.0567015140269754,"GSE78851"
"7954963","7954963",1.247197782,5.75172359848905e-05,0.00317262356760761,"GSE78851"
"7954965","7954965",0.258805363866667,0.0657489888359461,0.144025158107969,"GSE78851"
"7954969","7954969",-0.100295296,0.750608041190321,0.817678711789116,"GSE78851"
"7954985","7954985",0.198469501333333,0.340391773902045,0.458252663718436,"GSE78851"
"7954995","7954995",0.3107091344,0.0430205488370744,0.110534825548304,"GSE78851"
"7954997","7954997",-0.622748245666667,0.0272214912539335,0.0838605518098183,"GSE78851"
"7955019","7955019",-0.554862262066667,0.130648601319017,0.228726165644554,"GSE78851"
"7955043","7955043",0.2324474366,0.221491724814028,0.333013389420751,"GSE78851"
"7955045","7955045",0.0146665889333334,0.892003944645134,0.925971300897532,"GSE78851"
"7955055","7955055",0.0032315532666667,0.981940939485993,0.987482251089321,"GSE78851"
"7955063","7955063",-0.319945452000001,0.651946125646382,0.739123181797259,"GSE78851"
"7955074","7955074",0.0773947094,0.496567476832082,0.605559349835904,"GSE78851"
"7955076","7955076",0.930367495333333,0.00137719176851931,0.0161749996604491,"GSE78851"
"7955078","7955078",-0.225424325133333,0.254307368199467,0.370021642686882,"GSE78851"
"7955107","7955107",0.167059650533333,0.454082203014958,0.567339862589388,"GSE78851"
"7955110","7955110",0.684391306066667,0.00838498834467824,0.0432415556488953,"GSE78851"
"7955112","7955112",0.486646122,0.00439337286387252,0.0303571759710713,"GSE78851"
"7955117","7955117",-0.2302186026,0.0457183878134099,0.114858945068778,"GSE78851"
"7955119","7955119",0.136130492,0.301656628444752,0.420032084434069,"GSE78851"
"7955129","7955129",0.469766463666667,0.092221792060066,0.180393128971199,"GSE78851"
"7955132","7955132",0.606040622333334,0.0147682955875973,0.0592654866465162,"GSE78851"
"7955135","7955135",-0.0107954320666666,0.912672467233421,0.940317985053744,"GSE78851"
"7955140","7955140",-0.173686443666667,0.107682527759956,0.200263279900933,"GSE78851"
"7955142","7955142",-1.19262818566667,0.000202202832780178,0.00582197787695576,"GSE78851"
"7955156","7955156",-0.2373142556,0.100518287388698,0.191004015543946,"GSE78851"
"7955168","7955168",0.106438700133333,0.306838857938655,0.425095066217056,"GSE78851"
"7955170","7955170",0.661661590666667,0.00151211241417599,0.0170187810077374,"GSE78851"
"7955179","7955179",-3.3150799128,1.34721770238725e-05,0.00157460841498857,"GSE78851"
"7955184","7955184",0.478968935733334,0.0367679282125454,0.100373836365766,"GSE78851"
"7955195","7955195",-0.430791032,0.00704730079744304,0.0392833610197689,"GSE78851"
"7955211","7955211",0.225954814066667,0.130772060747816,0.228859033809935,"GSE78851"
"7955217","7955217",-0.4604554246,0.315728552838037,0.434077892746038,"GSE78851"
"7955231","7955231",0.513765372,0.0272209905649627,0.0838605518098183,"GSE78851"
"7955248","7955248",-0.0714766832,0.484475634815825,0.594569024475852,"GSE78851"
"7955250","7955250",0.0788291939333333,0.612252465224375,0.706326583222606,"GSE78851"
"7955277","7955277",-1.76602651513333,0.033074414558735,0.0941118648733234,"GSE78851"
"7955290","7955290",0.783470012666667,0.00760432397602761,0.0410688110186754,"GSE78851"
"7955297","7955297",-0.106533812133333,0.534299093691824,0.639444512718235,"GSE78851"
"7955305","7955305",0.6696555528,0.0149521413214026,0.0596288669439941,"GSE78851"
"7955317","7955317",0.276806160066667,0.0562616992628272,0.130333734233555,"GSE78851"
"7955331","7955331",-0.982660073333333,0.000103778533553359,0.0041784971898911,"GSE78851"
"7955348","7955348",0.7095571392,0.00300894572729108,0.0244000440681,"GSE78851"
"7955358","7955358",-1.9724828012,0.000540418369310271,0.00964971202200581,"GSE78851"
"7955361","7955361",-0.6380039754,0.149487788095984,0.251054094273718,"GSE78851"
"7955376","7955376",-0.451063154066667,0.0165508943398507,0.0631185956006802,"GSE78851"
"7955417","7955417",-0.0345661802,0.705124640210657,0.782251662451615,"GSE78851"
"7955419","7955419",0.254072731,0.391511724575462,0.507706045133816,"GSE78851"
"7955421","7955421",-0.0674719493333334,0.461762205385573,0.574712321099599,"GSE78851"
"7955423","7955423",-0.157146420933333,0.142295612188432,0.242255825220726,"GSE78851"
"7955425","7955425",-0.671408566666667,0.035226460152477,0.097722268046861,"GSE78851"
"7955433","7955433",0.4664965582,0.0206525837729394,0.0716782208392628,"GSE78851"
"7955441","7955441",-0.0644819740000004,0.875830673379802,0.91414569253413,"GSE78851"
"7955448","7955448",0.357533334,0.0544915450994447,0.127704441885615,"GSE78851"
"7955450","7955450",-1.15543237666667,0.00634094726674957,0.0370465340317214,"GSE78851"
"7955462","7955462",-0.328772798533333,0.0240514772658407,0.0781212980634065,"GSE78851"
"7955464","7955464",-1.36566712653333,0.0492229445737528,0.120292659519146,"GSE78851"
"7955469","7955469",0.0454345440000001,0.810098878075838,0.863967804912312,"GSE78851"
"7955502","7955502",0.3117120144,0.155897429168806,0.258633717612045,"GSE78851"
"7955533","7955533",0.405707289333334,0.147968001446564,0.249237892161786,"GSE78851"
"7955535","7955535",0.167660873866667,0.25693768146083,0.372903703607841,"GSE78851"
"7955551","7955551",0.704712608133333,0.00457464656804836,0.0310344735913432,"GSE78851"
"7955562","7955562",0.305861252266667,0.0634228437481507,0.140637074749625,"GSE78851"
"7955578","7955578",0.0445537566666666,0.635494991174841,0.725158211035309,"GSE78851"
"7955589","7955589",0.480587768,0.2081577451425,0.318204511793639,"GSE78851"
"7955606","7955606",0.0184263217999999,0.913409813899303,0.940737106142637,"GSE78851"
"7955613","7955613",-0.190525466733333,0.346953414231931,0.464530104603544,"GSE78851"
"7955624","7955624",0.688171944666667,0.0066438422771466,0.0380482211265513,"GSE78851"
"7955635","7955635",0.120167064,0.500594275853308,0.609311752660813,"GSE78851"
"7955637","7955637",0.806464745333333,0.0217899329544827,0.0738325791623193,"GSE78851"
"7955646","7955646",-2.03342538326667,0.000518812930191969,0.00944959651843026,"GSE78851"
"7955663","7955663",-0.462876576733333,0.00762950954435083,0.0411414744763108,"GSE78851"
"7955694","7955694",0.0351715066666667,0.876824966005092,0.914951924513879,"GSE78851"
"7955702","7955702",0.608005057333333,0.0120094219810929,0.0526579591695279,"GSE78851"
"7955719","7955719",-0.192383949066667,0.725328784009472,0.798151959808251,"GSE78851"
"7955721","7955721",-0.1080967584,0.35285604158029,0.470252103424495,"GSE78851"
"7955729","7955729",-1.31649555073333,0.00125719806754956,0.0154180335650332,"GSE78851"
"7955736","7955736",-0.281716792133333,0.182816102041801,0.290207900941925,"GSE78851"
"7955768","7955768",-3.1525367738,0.000474181823993052,0.00904769007062486,"GSE78851"
"7955777","7955777",-0.820276288733334,0.0126489409702677,0.0541944608000382,"GSE78851"
"7955787","7955787",-0.775411758066667,0.0826513959295199,0.167452235627665,"GSE78851"
"7955797","7955797",0.773823504533334,0.00427464484720884,0.0299090455875114,"GSE78851"
"7955810","7955810",-0.288403145333333,0.458504233273454,0.571526714610161,"GSE78851"
"7955817","7955817",-2.05638942333333,0.000653663283420616,0.0106781872247484,"GSE78851"
"7955829","7955829",0.189227450266667,0.198496163402236,0.307692475906302,"GSE78851"
"7955845","7955845",0.351093833666667,0.180978988237821,0.288245428102993,"GSE78851"
"7955852","7955852",0.490922893333333,0.00621101668261748,0.0366086961280841,"GSE78851"
"7955855","7955855",0.353079354666667,0.079038215452594,0.162379322651646,"GSE78851"
"7955858","7955858",0.469515165666667,0.0329815517449876,0.093955438851988,"GSE78851"
"7955863","7955863",0.0867669420666667,0.598451392481041,0.69507134090502,"GSE78851"
"7955865","7955865",0.395444533133334,0.0257642274572115,0.0812840092794987,"GSE78851"
"7955869","7955869",0.560973006666667,0.00682969268537045,0.0386904234956749,"GSE78851"
"7955873","7955873",0.332317029266667,0.129154563524379,0.226646592570987,"GSE78851"
"7955887","7955887",0.201144854733333,0.103320193026895,0.194692028534206,"GSE78851"
"7955890","7955890",-2.228115656,0.00358778051052192,0.0270998523177021,"GSE78851"
"7955896","7955896",-0.756868598400001,0.363927954062156,0.480878620735096,"GSE78851"
"7955906","7955906",0.874402891333333,0.0043662822347523,0.0302206189966588,"GSE78851"
"7955908","7955908",-0.737939166266667,0.0396538844035545,0.10504011360892,"GSE78851"
"7955943","7955943",0.631744461333334,0.0237206474858054,0.0775703865278336,"GSE78851"
"7955963","7955963",0.509649139333333,0.144095326242835,0.24452654033795,"GSE78851"
"7955974","7955974",0.614010346133333,0.0509745001611229,0.122724791665933,"GSE78851"
"7955979","7955979",0.782539677266667,0.0491754152616811,0.120227393562794,"GSE78851"
"7955981","7955981",0.289755757066667,0.21396354456047,0.324605263961122,"GSE78851"
"7955983","7955983",0.863004240066667,0.039965864742372,0.105516679982524,"GSE78851"
"7955985","7955985",0.208751776,0.353331817918831,0.470668893110868,"GSE78851"
"7955987","7955987",0.966077714666667,0.0216087815481443,0.0735348524595103,"GSE78851"
"7955989","7955989",0.177334408266667,0.290958881705508,0.408923224573112,"GSE78851"
"7955991","7955991",0.7470192254,0.0651504181620521,0.14313409089445,"GSE78851"
"7955993","7955993",0.332041550533333,0.181401353293862,0.288692153706753,"GSE78851"
"7955995","7955995",0.495400369066667,0.07141961873141,0.151693126335865,"GSE78851"
"7955997","7955997",0.547728975666667,0.131464991468342,0.229631727313338,"GSE78851"
"7955999","7955999",0.0998394974666667,0.355931237948515,0.473105525500055,"GSE78851"
"7956001","7956001",0.0833201652666667,0.398084721225412,0.514013230926577,"GSE78851"
"7956003","7956003",0.331896879466667,0.102150369058938,0.193198310034229,"GSE78851"
"7956005","7956005",0.3650724,0.113668372517854,0.207715675795538,"GSE78851"
"7956007","7956007",0.891523993866667,0.022441826573626,0.075191766457753,"GSE78851"
"7956009","7956009",0.509308588666667,0.0576893847466989,0.132376984997413,"GSE78851"
"7956013","7956013",-1.18712721066667,0.000696881245519262,0.011046462906602,"GSE78851"
"7956018","7956018",0.289143944133334,0.302437486576969,0.420774351806772,"GSE78851"
"7956026","7956026",-0.349425506333333,0.0830438056865646,0.168049321909816,"GSE78851"
"7956031","7956031",-1.57313671066667,0.0021168075604046,0.0203564681749902,"GSE78851"
"7956038","7956038",-0.5578722472,0.0584010809297216,0.133416222628799,"GSE78851"
"7956044","7956044",0.7359476176,0.0254400016589038,0.0807950943774362,"GSE78851"
"7956046","7956046",0.118702634266667,0.2908770336557,0.408848000613779,"GSE78851"
"7956076","7956076",-2.599691206,3.40728731349625e-06,0.000795793265286114,"GSE78851"
"7956088","7956088",-0.3158931292,0.407435594296867,0.523069247643361,"GSE78851"
"7956097","7956097",-0.6686064334,0.00270915062745945,0.0230891158603339,"GSE78851"
"7956105","7956105",-0.2931796144,0.116139439542887,0.210459448883536,"GSE78851"
"7956114","7956114",-2.28549178133333,0.00148227878397,0.0168822185216082,"GSE78851"
"7956120","7956120",-0.0427245450000001,0.763640468048352,0.828094683798658,"GSE78851"
"7956152","7956152",-1.31080183553333,0.00857401447864709,0.0438482239121458,"GSE78851"
"7956159","7956159",-1.29915898066667,0.00143721126615564,0.0165632143882823,"GSE78851"
"7956162","7956162",0.348556139133333,0.0547932934237421,0.128187000636143,"GSE78851"
"7956166","7956166",-1.34302692333333,0.000108380985308396,0.00422483862232517,"GSE78851"
"7956200","7956200",-0.645996926600001,0.0208247090977147,0.0719817594394701,"GSE78851"
"7956211","7956211",-2.31815500333333,0.000858079333889956,0.012416988616576,"GSE78851"
"7956220","7956220",-0.4635309786,0.243598180997986,0.357939425216616,"GSE78851"
"7956229","7956229",0.520695834,0.0332295335823296,0.0944196264752238,"GSE78851"
"7956242","7956242",-0.187758212533333,0.502100272200791,0.610629908086808,"GSE78851"
"7956251","7956251",0.5567578598,0.0550535322569691,0.128502530497677,"GSE78851"
"7956257","7956257",-0.1898627582,0.323364501179612,0.441702817413401,"GSE78851"
"7956261","7956261",-1.018399996,4.57312668409486e-05,0.00287471716271865,"GSE78851"
"7956269","7956269",1.673929246,0.00325004278155502,0.0255724952468552,"GSE78851"
"7956271","7956271",0.422732618866667,0.0432188716727535,0.110806905187164,"GSE78851"
"7956279","7956279",1.1104061776,0.00666129738554356,0.0381153027401347,"GSE78851"
"7956281","7956281",0.308274301333333,0.116763811440889,0.211248052487798,"GSE78851"
"7956285","7956285",0.617250385533334,0.0422096530697237,0.109277237419949,"GSE78851"
"7956287","7956287",0.117128722333333,0.459777818600983,0.572718581515006,"GSE78851"
"7956301","7956301",-0.855716469,0.000466090778364763,0.0089702551266436,"GSE78851"
"7956395","7956395",0.525216518733333,0.00532133793101893,0.0336373340772029,"GSE78851"
"7956399","7956399",-0.0396038379333334,0.656738612820827,0.74350537307939,"GSE78851"
"7956401","7956401",-1.18663496893333,0.00937627154132271,0.0461006426345871,"GSE78851"
"7956417","7956417",0.185157270666667,0.160156128174764,0.263690388061895,"GSE78851"
"7956419","7956419",-1.117059988,0.00195635742673607,0.019448375534588,"GSE78851"
"7956423","7956423",0.731618951800001,0.0452774779399738,0.114178503725463,"GSE78851"
"7956426","7956426",0.656945543333333,0.0110890666956389,0.0503559347549374,"GSE78851"
"7956430","7956430",-0.553123503266667,0.00105360773466902,0.0139284725561979,"GSE78851"
"7956443","7956443",-0.833696358133333,0.000535771986695996,0.00960067638169505,"GSE78851"
"7956470","7956470",-0.440260513733333,0.00584275751688899,0.0355115840058675,"GSE78851"
"7956488","7956488",0.0399572039333334,0.796613812873523,0.85352747045152,"GSE78851"
"7956522","7956522",-0.0314695046666665,0.865578596510813,0.906447776583217,"GSE78851"
"7956524","7956524",-0.904723123866667,0.00152561769607557,0.0170875824100676,"GSE78851"
"7956539","7956539",-0.179664389866667,0.185932172603421,0.293813339038161,"GSE78851"
"7956551","7956551",0.0886245409999999,0.512700425204748,0.620723362350005,"GSE78851"
"7956573","7956573",0.2054184586,0.210559164687137,0.320887039108102,"GSE78851"
"7956593","7956593",-1.29414597046667,0.00297294560049716,0.0242036002652996,"GSE78851"
"7956613","7956613",0.0308707326666662,0.960139439481429,0.973253703595133,"GSE78851"
"7956623","7956623",0.277088894333333,0.0994403659325817,0.189581995512354,"GSE78851"
"7956631","7956631",0.220904820733333,0.123001765691779,0.219031456560323,"GSE78851"
"7956639","7956639",-0.403464374733334,0.166322380996217,0.270968443396151,"GSE78851"
"7956648","7956648",0.754356728,0.00262765273060573,0.0228349508368022,"GSE78851"
"7956658","7956658",0.0033875158666667,0.973873646221246,0.982209275180309,"GSE78851"
"7956668","7956668",0.479840650866667,0.11372303066171,0.207749805237797,"GSE78851"
"7956670","7956670",-0.735996269533333,0.0799664765847406,0.163703886861784,"GSE78851"
"7956697","7956697",-0.460601254000001,0.377748766643625,0.494743282789669,"GSE78851"
"7956737","7956737",0.640339525866667,0.0220036243929471,0.0742950447485368,"GSE78851"
"7956739","7956739",-0.206690624733333,0.0516266804854632,0.123573156328171,"GSE78851"
"7956741","7956741",-0.0655315093333333,0.687588115368053,0.768213293298127,"GSE78851"
"7956743","7956743",-2.39132834586667,0.0201157508866627,0.0704502744567592,"GSE78851"
"7956747","7956747",0.356600694,0.0871150137795156,0.173550709599119,"GSE78851"
"7956749","7956749",-0.458634312533334,0.187548281897537,0.295655072904493,"GSE78851"
