"probe_id","symbol","log2FC","CI.L","CI.R","pvalue","adj_pval","dataset"
"216707_at","",0.451710563791668,0.182357141585833,0.721063985997502,0.00281218924743774,0.0136814020234048,"GSE25628"
"216708_x_at","",0.468713338583334,0.0370298677035402,0.900396809463127,0.0352760216465069,0.0818502170835573,"GSE25628"
"216709_at","",-0.0712216472083333,-0.332381849775042,0.189938555358375,0.569149653131081,0.658372978647891,"GSE25628"
"216710_x_at","ZNF287",0.0148313018750001,-0.206476268829638,0.236138872579638,0.888145861734261,0.919003454031963,"GSE25628"
"216711_s_at","TAF1",-0.468627232625,-0.890741312645124,-0.0465131526048764,0.0318977857512115,0.0759579875125322,"GSE25628"
"216712_at","SLC25A30",0.150184367916667,-0.0633694578706071,0.363738193703941,0.154346386059052,0.244621906060229,"GSE25628"
"216713_at","KRIT1",-1.58393288491667,-2.30940563795275,-0.858460131880581,0.000324073405896574,0.00357572227001386,"GSE25628"
"216714_at","CCL13",0.269659795208334,-0.152360407140502,0.691679997557171,0.192953801506657,0.289827512383777,"GSE25628"
"216715_at","EEF1DP5 /// EEF1DP5",0.399376959291667,0.064445188281686,0.734308730301648,0.0226370709988204,0.0596012327905355,"GSE25628"
"216716_at","",0.0892525889999999,-0.261565222311894,0.440070400311894,0.595078194077501,0.68055633910696,"GSE25628"
"216717_at","SUPT20H",0.110254217958333,-0.19659238262868,0.417100818545347,0.455059009695343,0.556165179330504,"GSE25628"
"216718_at","LINC00302",0.1987747825,-0.0507232890080338,0.448272854008035,0.109954005950958,0.190144805974964,"GSE25628"
"216719_s_at","RP11-286E11.2",0.00924387262500026,-0.230617804047077,0.249105549297077,0.935520842929452,0.953192362693899,"GSE25628"
"216720_at","CYP2U1",0.137223434708333,-0.196330576741308,0.470777446157975,0.393803042599685,0.496420913308804,"GSE25628"
"216721_at","SLC25A30",0.0387315352916672,-0.192627855731409,0.270090926314744,0.725804328988336,0.792158298803251,"GSE25628"
"216722_at","VENTXP1",-0.065434243,-0.324105155032797,0.193236669032797,0.597157469750661,0.682548843182939,"GSE25628"
"216723_at","",0.225119715041667,-0.0486596807914704,0.498899110874804,0.0999313710897848,0.177370022609126,"GSE25628"
"216724_at","DCLK2",0.0669349897500002,-0.521941821630155,0.655811801130155,0.811571065519189,0.860266874123095,"GSE25628"
"216725_at","DCLK2",0.280291246416668,0.0139818935725425,0.546600599260793,0.0404262012088795,0.0903465574167545,"GSE25628"
"216726_at","VENTXP1",0.142190651958333,-0.163231514178768,0.447612818095435,0.336235093835342,0.440502774957063,"GSE25628"
"216727_at","STK38",-0.0238187139999997,-0.302804555644644,0.255167127644644,0.857824884033886,0.896835223466439,"GSE25628"
"216728_at","",-0.0736764188749998,-0.316594661771745,0.169241824021745,0.527184829477578,0.620428783679645,"GSE25628"
"216729_at","",0.0499720931250004,-0.275949080915664,0.375893267165665,0.747967421714511,0.809542696890633,"GSE25628"
"216730_at","",0.200307024125,-0.147472778259255,0.548086826509255,0.238058789242814,0.339016534421924,"GSE25628"
"216731_s_at","",0.215760062000001,-0.0479320960252908,0.479452220025292,0.101459508832396,0.179310866978127,"GSE25628"
"216732_at","",0.191517955166667,-0.145828099805011,0.528864010138345,0.244523554758391,0.345813308110252,"GSE25628"
"216733_s_at","GATM",0.618022778875001,-0.747885632919429,1.98393119066943,0.349575923807366,0.453605711478139,"GSE25628"
"216734_s_at","CXCR5",0.491964854083334,0.150448121675082,0.833481586491586,0.00784068638736073,0.0276001302571478,"GSE25628"
"216735_x_at","",-0.237656007958333,-0.621306900847773,0.145994884931107,0.206120837956931,0.304069525671582,"GSE25628"
"216736_at","TM6SF2",0.211857340041667,-0.139720411679889,0.563435091763223,0.218074975957941,0.317020765684592,"GSE25628"
"216737_at","",0.0560296199166668,-0.160026471528413,0.272085711361746,0.588054204876262,0.674705579008472,"GSE25628"
"216738_at","",0.0388498606666673,-0.295155562407545,0.37285528374088,0.80727311139974,0.856893462746081,"GSE25628"
"216739_at","",-0.039549430416667,-0.393467113772428,0.314368252939093,0.814686252242356,0.862912021738445,"GSE25628"
"216740_at","",0.0849356662083334,-0.129113426611126,0.298984759027793,0.410388037588978,0.512413659813057,"GSE25628"
"216741_at","",0.338867544458334,0.0466449771626715,0.631090111753996,0.0259723099470076,0.0656364320691423,"GSE25628"
"216742_at","",0.119548791375,-0.0564300279378735,0.295527610687874,0.167888095574383,0.260939308247438,"GSE25628"
"216743_at","",0.201026451541667,-0.0601743778560768,0.462227280939411,0.121512208201331,0.205256859425314,"GSE25628"
"216744_at","",0.190339651958334,-0.12230803411513,0.502987338031798,0.213612409596862,0.312165025491294,"GSE25628"
"216745_x_at","",-0.510045125666666,-0.758473562627044,-0.261616688706289,0.000559818438367417,0.00494812586133351,"GSE25628"
"216746_at","",-0.14007729675,-0.4644639221549,0.1843093286549,0.371354854524168,0.474568155933621,"GSE25628"
"216747_at","APBB2",0.190320074833333,-0.105287540778137,0.485927690444804,0.189787411497215,0.28613252341117,"GSE25628"
"216748_at","PYHIN1",0.116849271458334,-0.231254681112301,0.464953224028969,0.484727829165545,0.583281037666551,"GSE25628"
"216749_at","",0.0648555752500004,-0.184004987158535,0.313716137658536,0.586230852660533,0.673064201655347,"GSE25628"
"216750_at","APBB2",0.0383012330416674,-0.286663483146841,0.363265949230176,0.804765493969047,0.854842690689894,"GSE25628"
"216751_at","",-0.622601480708333,-0.970798795967979,-0.274404165448687,0.00173906980729805,0.00994385474773577,"GSE25628"
"216752_at","PIK3R4",0.151022512208334,-0.0943957061993033,0.39644073061597,0.20897069018714,0.307091322234871,"GSE25628"
"216753_at","",0.112330737375001,-0.13859087612819,0.363252350878192,0.354548942548492,0.458190439328968,"GSE25628"
"216754_at","",0.1407864175,-0.153126010135581,0.434698845135582,0.322906666753705,0.427262521695907,"GSE25628"
"216755_at","OSBPL10",-0.117046054416666,-0.478349313448218,0.244257204614886,0.499854910174393,0.596138328280687,"GSE25628"
"216756_at","",0.135790406041668,-0.273719559207582,0.545300371290918,0.489964746302154,0.587899636613869,"GSE25628"
"216757_at","",-0.323722860416666,-0.5710282593916,-0.0764174614417324,0.0138052799457939,0.0414307182207263,"GSE25628"
"216758_at","",-0.098031252083333,-0.316207305944616,0.12014480177795,0.352831305130529,0.456665456963568,"GSE25628"
"216759_at","HRASLS2",0.058970177333334,-0.16416286804299,0.282103222709658,0.581019827270263,0.668977604512076,"GSE25628"
"216760_at","HRASLS2",0.243857663541667,-0.11027509628071,0.597990423364044,0.162529150378128,0.25445652420926,"GSE25628"
"216761_at","",-0.611055346750001,-1.08319666348353,-0.138914030016467,0.0147048099643657,0.0432790397114776,"GSE25628"
"216762_at","",-0.157147766916666,-0.442161593291993,0.127866059458661,0.257753684957717,0.3601341470022,"GSE25628"
"216763_at","",-0.0148378916249997,-0.286111406549905,0.256435623299905,0.908596910613803,0.933009551166281,"GSE25628"
"216764_at","",0.0242154031666669,-0.23901427253918,0.287445078872514,0.846950051372211,0.888689326299596,"GSE25628"
"216765_at","MAP2K5",-0.643865476750001,-1.2438241557772,-0.0439067977228,0.0371485063536793,0.0850608773811198,"GSE25628"
"216766_at","",-0.596182601416667,-1.12045476956568,-0.0719104332676491,0.0285217433476522,0.0701378603108123,"GSE25628"
"216767_at","",-0.148298408958334,-0.409993440253521,0.113396622336853,0.24534551716688,0.346733622148486,"GSE25628"
"216768_x_at","TTC38",0.102345391958333,-0.203744984164891,0.408435768081558,0.486405430532134,0.584762750996457,"GSE25628"
"216769_x_at","",-0.0693696095416665,-0.415756416128142,0.277017197044808,0.675099394356756,0.748777157484961,"GSE25628"
"216770_at","",0.165695429833333,-0.0773185179951535,0.40870937766182,0.166429138973557,0.25914181372153,"GSE25628"
"216771_at","",0.215200812208334,-0.0523986132023157,0.482800237618983,0.10693006953017,0.186274723093806,"GSE25628"
"216772_at","",0.353352641458334,0.0546072207290988,0.652098062187569,0.0235709321403384,0.0613781011443972,"GSE25628"
"216773_at","",0.186048345291667,-0.0674140651368957,0.43951075572023,0.138292512707647,0.225695407002803,"GSE25628"
"216774_at","",-0.158546536208333,-0.416834506789685,0.0997414343730197,0.210045734209088,0.308206351006181,"GSE25628"
"216775_at","USP53",-0.315835471583333,-0.648883176077015,0.017212232910348,0.0614353476987412,0.123497134153118,"GSE25628"
"216776_at","",-0.578835028416667,-0.968365517714662,-0.189304539118672,0.00644082106974966,0.0240419187283534,"GSE25628"
"216777_at","",-0.0356961257916666,-0.368445030781179,0.297052779197846,0.821960672766847,0.86851102344197,"GSE25628"
"216778_s_at","CYLC1",0.0962587674166668,-0.116578443125321,0.309095977958655,0.349780586715636,0.453791982427594,"GSE25628"
"216779_at","CYLC1",0.165078559291667,-0.185118976778138,0.515276095361472,0.330409460292214,0.434736964557891,"GSE25628"
"216780_at","ZNF443",0.116158774083334,-0.182069194007191,0.414386742173859,0.418863482782387,0.521024166951993,"GSE25628"
"216781_at","KIAA1751",0.123098625666667,-0.218103138339273,0.464300389672607,0.453257289196952,0.554395905750865,"GSE25628"
"216782_at","",-0.439994194083333,-1.12063968799666,0.240651299829994,0.188102087578925,0.28439300483606,"GSE25628"
"216783_at","",0.118670562166667,-0.383361679859628,0.620702804192962,0.621198664186405,0.70306572382668,"GSE25628"
"216784_at","",0.145253127333334,-0.11708747473292,0.407593729399587,0.255849809939076,0.358125429846861,"GSE25628"
"216785_at","",0.0749723669166666,-0.196880655408742,0.346825389242075,0.564858409051208,0.654428478179414,"GSE25628"
"216786_at","FAM224A",0.0431084651666673,-0.179674122055001,0.265891052388335,0.685418283876102,0.75792033703504,"GSE25628"
"216787_at","",0.0711406064166669,-0.251546336135618,0.393827548968952,0.6447032443124,0.722996157948773,"GSE25628"
"216788_at","ZNF443",0.121916019041667,-0.132771419552151,0.376603457635485,0.323218497380293,0.427522768444412,"GSE25628"
"216789_at","",0.0940979246666666,-0.150606091498856,0.338801940832189,0.424678856721732,0.527051303130363,"GSE25628"
"216790_at","",0.240865780708334,-0.151678189018362,0.63340975043503,0.210210556931454,0.308427884921425,"GSE25628"
"216791_at","",0.0791123032083345,-0.16055459815306,0.318779204569729,0.491897616375499,0.589341563121001,"GSE25628"
"216792_at","",0.227799145583334,-0.0580270508877544,0.513625342054422,0.109837136893805,0.190016455586184,"GSE25628"
"216793_x_at","",0.0692274894583332,-0.126602120725663,0.26505709964233,0.462238151983336,0.562692858564632,"GSE25628"
"216794_at","",0.0498580124166669,-0.260045085560543,0.359761110393877,0.736044542571674,0.800643447198541,"GSE25628"
"216795_at","",-0.0913999381249998,-0.398830000735866,0.216030124485866,0.535270013892537,0.627722157269112,"GSE25628"
"216796_s_at","",0.463744838166667,0.171714752666939,0.755774923666396,0.0041378858348427,0.0177268620659213,"GSE25628"
"216797_at","",0.292716197291667,0.0266334557132573,0.558798938870077,0.0332562156387519,0.0784714241907081,"GSE25628"
"216798_at","FLJ23519 /// RNH1",0.501365628791667,0.0513500721378016,0.951381185445532,0.031385106593989,0.0750983909338661,"GSE25628"
"216799_at","",-0.0183254411666668,-0.2911032517973,0.254452369463966,0.887873900462555,0.918850082718774,"GSE25628"
"216800_at","",0.211956025125001,-0.0744216833943328,0.498333733644334,0.135283705479992,0.222266767975352,"GSE25628"
"216801_at","",0.300546417,0.00633325071998475,0.594759583280016,0.0458447836598834,0.0993177327230597,"GSE25628"
"216802_at","",0.222147229375,-0.0551154000722548,0.499409858822255,0.108121802348989,0.187748853755043,"GSE25628"
"216803_at","PDLIM5",0.0585127594166668,-0.247409775062728,0.364435293896061,0.688839051943214,0.76090978133282,"GSE25628"
"216804_s_at","PDLIM5",-0.219648561916666,-0.881711296180379,0.442414172347047,0.489743950094597,0.587729676036058,"GSE25628"
"216805_at","",0.432405791250001,0.0505949839501147,0.814216598549887,0.0290784218243717,0.0711337535308759,"GSE25628"
"216806_at","RP3-334F4.1",0.59880301625,0.263384570489189,0.934221462010811,0.00176044346704645,0.0100146575882006,"GSE25628"
"216807_at","KIAA1751",-0.373798956458333,-0.758042253525762,0.0104443406090953,0.0557442859700508,0.114965559191908,"GSE25628"
"216808_at","MIR622",0.0333548940000002,-0.265586236792026,0.332296024792027,0.814963730003084,0.863082814988291,"GSE25628"
"216809_at","CYLC1",0.119158236666667,-0.125792793271691,0.364109266605025,0.315692301744517,0.420137248698405,"GSE25628"
"216810_at","KRTAP4-7",-0.0448568764166663,-0.24713414031938,0.157420387486048,0.642774062162395,0.721509512384947,"GSE25628"
"216811_at","",-0.252449979249999,-0.842281167890713,0.337381209390714,0.37548368891476,0.478718602298066,"GSE25628"
"216812_at","",-1.097356195625,-1.79452668756769,-0.400185703682311,0.00439689784231076,0.0184880508178854,"GSE25628"
"216813_at","",-0.134983450708333,-0.60213805232152,0.332171150904854,0.546654271256539,0.638182942049753,"GSE25628"
"216814_at","ACTR3P2 /// ACTR3P2",0.0920016401250004,-0.148169930714149,0.33217321096415,0.426414388184484,0.528704476294637,"GSE25628"
"216815_at","RP3-334F4.2",0.417021525708334,-0.0356612094296049,0.869704260846272,0.0683442243780962,0.133858458481455,"GSE25628"
"216816_at","RP1-190J20.2",0.0251287579166669,-0.237189453038976,0.28744696887231,0.84071713295851,0.883427149571543,"GSE25628"
"216817_s_at","OR2H1",0.177011385,-0.106830231828078,0.460853001828078,0.203249329387486,0.301032416039642,"GSE25628"
"216818_s_at","OR2J2",0.109641968125001,-0.214650748052398,0.433934684302399,0.481635526217159,0.58051999182961,"GSE25628"
"216819_at","HSD3BP1 /// HSD3BP1",0.0388576248333336,-0.157047982899828,0.234763232566495,0.678017149695585,0.751331422567282,"GSE25628"
"216820_at","HNRNPA1P31 /// HNRNPA1P31",0.449510912916667,0.162968417714171,0.736053408119164,0.00449867906360761,0.018777252791573,"GSE25628"
"216821_at","KRT8P11 /// KRT8P11",0.270172499458333,-0.0233714459185941,0.563716444835261,0.0685694617725885,0.134193261873667,"GSE25628"
"216822_x_at","CYCSP33 /// CYCSP33",-0.506968981499999,-0.933506211094896,-0.0804317519051014,0.0230057022491052,0.0603284913636797,"GSE25628"
"216823_at","RPS3A /// SNORD73A",-0.384547097041667,-0.685185497432053,-0.0839086966512801,0.0156839174830117,0.0453341935602766,"GSE25628"
"216824_at","ARF1P1 /// ARF1P1",0.0849960475833337,-0.168937807156952,0.338929902323619,0.485951865707125,0.584410050021207,"GSE25628"
"216825_s_at","MPL",0.185389936791667,-0.0774170517155563,0.44819692529889,0.153170181745924,0.243240101137293,"GSE25628"
"216826_at","ELL2P3 /// ELL2P3",-0.0424108823333333,-0.291288597389387,0.20646683272272,0.721114852538415,0.788237270363016,"GSE25628"
"216827_at","RP3-508D13.1",0.182245058083333,-0.0361919855267703,0.400682101693437,0.0954939864465004,0.171738075084257,"GSE25628"
"216828_at","LOC100505874 /// MLLT10P1",0.132573692791667,-0.122928017674577,0.388075403257911,0.285660685885922,0.389095878904353,"GSE25628"
"216829_at","IGK /// IGKC",0.370520471083334,-0.238327650306337,0.979368592473005,0.213783119698251,0.31229157754216,"GSE25628"
"216830_at","HERC2 /// HERC2P10 /// LOC101929047 /// LOC101929832",0.373096774416667,0.0792686286296037,0.66692492020373,0.0163188556076584,0.0466334989808837,"GSE25628"
"216831_s_at","RUNX1T1",0.107097156375,-0.590631935514286,0.804826248264287,0.747701316187612,0.809395122246535,"GSE25628"
"216832_at","RUNX1T1",-0.0280259767916661,-0.339605548270387,0.283553594687054,0.850308059271854,0.891402947595251,"GSE25628"
"216833_x_at","GYPB",0.166587127166667,-0.134031218743581,0.467205473076916,0.255466828687587,0.357611822462823,"GSE25628"
"216834_at","RGS1",0.732459583125001,-1.32740384886473,2.79232301511473,0.459660651876767,0.560166848535958,"GSE25628"
"216835_s_at","DOK1",0.0791698920416673,-0.254158370653907,0.412498154737241,0.619541447353691,0.701617854847144,"GSE25628"
"216836_s_at","ERBB2",0.355523796250002,-0.297507036909542,1.00855462940955,0.263538956245211,0.366219033639483,"GSE25628"
"216837_at","EPHA5",0.241810526166667,-0.120895282789357,0.60451633512269,0.175438161398985,0.269589288920824,"GSE25628"
"216838_at","LINC01278",-0.0148249197083336,-0.330320495986223,0.300670656569556,0.921427441650478,0.942540137645683,"GSE25628"
"216839_at","LAMA2",0.0976175779166667,-0.109335936018776,0.30457109185211,0.330110340115696,0.434446035727379,"GSE25628"
"216840_s_at","LAMA2",0.380233152708334,-0.626527404281709,1.38699370969838,0.432806713719584,0.534755139297348,"GSE25628"
"216841_s_at","LOC100129518 /// SOD2",-0.380261879166666,-1.62991814690315,0.869394388569819,0.525848045536158,0.619140314496763,"GSE25628"
"216842_x_at","AC007967.3 /// RBMY2TP /// RBMY2TP",0.17742388025,-0.126034427376686,0.480882187876687,0.231368045224537,0.331650855380413,"GSE25628"
"216843_x_at","PMS2P1",-0.173899514375,-0.608862677538277,0.261063648788276,0.406943611333461,0.509066026230174,"GSE25628"
"216844_at","ZC3H7B",-0.014479554333333,-0.303190716097886,0.27423160743122,0.916159218499195,0.938746097718899,"GSE25628"
"216845_x_at","KMT2D",-0.00251401704166723,-0.370662765363188,0.365634731279853,0.988561264082565,0.991632712534551,"GSE25628"
"216846_at","CYAT1",0.357684020625,0.0616456006171814,0.653722440632819,0.0211784346526785,0.0566376937284175,"GSE25628"
"216847_at","",0.235622922708334,-0.114332264268618,0.585578109685286,0.171459448633468,0.264955753135944,"GSE25628"
"216848_at","",0.0878338748750004,-0.313591406224311,0.489259155974312,0.64717518986226,0.725214406828278,"GSE25628"
"216849_at","AC007389.3",0.00657797045833328,-0.296263582031629,0.309419522948296,0.963628624111152,0.973986861234013,"GSE25628"
"216850_at","IPW /// LOC101930404 /// PWARSN /// SNORD107 /// SNORD115-13 /// SNORD115-26 /// SNORD115-7 /// SNORD116-22 /// SNORD116-28 /// SNORD116-4 /// SNRPN /// SNURF",-0.306550973,-0.656135075060523,0.0430331290605232,0.0811742591138983,0.152112968563283,"GSE25628"
"216851_at","",0.085760959458334,-0.143294677811828,0.314816596728496,0.436715615003111,0.538211648341685,"GSE25628"
"216852_x_at","IGLJ3",0.238271975416667,-0.0503598430275035,0.526903793860838,0.0987147218580275,0.175806795908876,"GSE25628"
"216853_x_at","IGLJ3 /// IGLV3-19 /// IGLV3-19",0.744553204083334,-0.454722899304059,1.94382930747073,0.205168999109717,0.303046664445508,"GSE25628"
"216854_at","GDF11",0.188698786,-0.150093414320301,0.527490986320301,0.253156943504921,0.355159470398584,"GSE25628"
"216855_s_at","HNRNPU",0.113661092375,-0.261323381629479,0.488645566379479,0.527437890641548,0.620627015894171,"GSE25628"
"216856_s_at","DLEU2L",-0.0124528991249998,-0.304479095486825,0.279573297236826,0.928672402519985,0.947775110451608,"GSE25628"
"216857_at","IL23A /// TCRBV10S1P /// TRBV21-1 /// TRBV21-1",0.0584703042500004,-0.256704789791418,0.373645398291419,0.697677118189994,0.768424461678953,"GSE25628"
"216858_x_at","",-0.923699975041666,-1.31961650611811,-0.527783443965218,0.000174668929650023,0.00254312117644939,"GSE25628"
"216859_x_at","",-0.847565803583333,-1.1350088710917,-0.560122736074967,1.58099188438619e-05,0.000801740400500776,"GSE25628"
"216860_s_at","GDF11",0.458956024458334,-0.462738247867328,1.380650296784,0.304794479937796,0.408956612032421,"GSE25628"
"216861_at","",0.124729686833334,-0.169726948229938,0.419186321896606,0.380292395167441,0.483490364638518,"GSE25628"
"216862_s_at","CMC4",0.177866479125002,-0.141943301204833,0.497676259454837,0.253818532399046,0.355925380414144,"GSE25628"
"216863_s_at","MORC2",0.724217806625001,0.375035105654577,1.07340050759543,0.000512418007296934,0.00465188578427855,"GSE25628"
"216864_at","",-0.0516818563750001,-0.298877660353139,0.195513947603139,0.661769934472417,0.7372598934908,"GSE25628"
"216865_at","COL14A1",-0.0534739144583332,-0.377211306150719,0.270263477234052,0.729300246169635,0.79511680046596,"GSE25628"
"216866_s_at","COL14A1",-0.0369478393749995,-0.64277451992622,0.568878841176221,0.89814534599488,0.926124045210514,"GSE25628"
"216867_s_at","PDGFA",-0.00623905287499915,-0.953406372352214,0.940928266602216,0.988966170994092,0.991994209160043,"GSE25628"
"216868_s_at","",0.303390266708333,0.0243686346693565,0.58241189874731,0.0350510127155886,0.0814979031693107,"GSE25628"
"216869_at","PDE1C",0.317809931,-0.0329117764856946,0.668531638485695,0.0724829534504637,0.139776900451522,"GSE25628"
"216870_x_at","DLEU2",-1.31761564958333,-1.91967312295276,-0.715558176213905,0.000317116749437246,0.00353220491360676,"GSE25628"
"216871_at","",-0.048206564458333,-0.353126258364373,0.256713129447707,0.740433205656891,0.804263031957607,"GSE25628"
"216872_at","",0.0731102050416665,-0.168247487749982,0.314467897833315,0.527701965573227,0.620840596095842,"GSE25628"
"216873_s_at","ATP8B2",0.878211237458334,0.455333953616091,1.30108852130058,0.00050658354827635,0.00461938669871152,"GSE25628"
"216874_at","LOC100505498",0.508932805875,0.0736128556017032,0.944252756148297,0.0249627841237004,0.063853018937154,"GSE25628"
"216875_x_at","HAB1",0.21208242025,-0.0999379611230462,0.524102801623046,0.167670994076563,0.260700508776518,"GSE25628"
"216876_s_at","IL17A",-0.0694506510416665,-0.264646052551497,0.125744750468164,0.459395462127291,0.560027513775998,"GSE25628"
"216877_at","LOC100505498",0.000397400000000184,-0.334533720577934,0.335328520577934,0.998012434499594,0.998640030694311,"GSE25628"
"216878_x_at","HAB1",0.222018784208334,-0.0536253440461303,0.497662912462797,0.10642696097041,0.185674164737867,"GSE25628"
"216879_at","",0.101884272375,-0.158633660026817,0.362402204776816,0.417013411758357,0.519070669594956,"GSE25628"
"216880_at","RAD51B",0.0594013550416671,-0.229338908496381,0.348141618579715,0.666821901728426,0.741923459434829,"GSE25628"
"216881_x_at","PRB4",0.246951338000001,-0.153597619702609,0.64750029570261,0.208156477132559,0.306220817610911,"GSE25628"
"216882_s_at","NEBL",0.308832641708333,-0.041497015750933,0.659162299167599,0.0797342127023706,0.150172392320824,"GSE25628"
"216883_x_at","PDE6D",0.385676261833334,0.0848683872282565,0.686484136438412,0.0154825577242789,0.0449270468182572,"GSE25628"
"216884_at","PTPN12",0.0177875604583336,-0.317157123134607,0.352732244051274,0.911243594007988,0.934784193392703,"GSE25628"
"216885_s_at","DCAF8",0.411031179458333,0.133150365144927,0.688911993771739,0.00663382619053547,0.0245199512272372,"GSE25628"
"216886_at","CHRNA4",0.2767923835,-0.0401017337414778,0.593686500741478,0.0822578535589783,0.153768415182794,"GSE25628"
"216887_s_at","LDB3",0.835192149666668,0.213943066869124,1.45644123246421,0.0118643678525171,0.0372047469947245,"GSE25628"
"216888_at","LDB3",0.379071560541667,0.069825062663762,0.688318058419572,0.0196656903459121,0.053622103284686,"GSE25628"
"216889_s_at","HNF4A",0.273984609458334,-0.0121000645402951,0.560069283456963,0.0591950547944716,0.120022593579361,"GSE25628"
"216890_at","",0.224035390166667,-0.0818721783912061,0.529942958724541,0.139123247629636,0.226739364071617,"GSE25628"
"216891_at","",0.188275464208334,-0.143338933190798,0.519889861607465,0.244496103964966,0.34579643883103,"GSE25628"
"216892_at","IGHG1",0.214051202541667,-0.148319452525871,0.576421857609205,0.226829533387104,0.326679694547744,"GSE25628"
"216893_s_at","COL4A3",0.149951606041667,-0.0755410027200406,0.375444214803374,0.176467211635312,0.270871637400941,"GSE25628"
"216894_x_at","CDKN1C",1.02816084616667,0.548827322849701,1.50749436948363,0.00038032889701966,0.00392612921172705,"GSE25628"
"216895_at","GABRG3",0.14417012525,-0.13035860094991,0.41869885144991,0.280098261913692,0.382971152068454,"GSE25628"
"216896_at","COL4A3",0.095337389916667,-0.169188277583242,0.359863057416576,0.45371256423143,0.554800460719264,"GSE25628"
"216897_s_at","FAM76A",-0.0457889370416661,-0.308614997833326,0.217037123749994,0.715177236619994,0.783785275750657,"GSE25628"
"216898_s_at","COL4A3",0.197037626791667,-0.0234981579479228,0.417573411531256,0.0761500404935567,0.144950942737211,"GSE25628"
"216899_s_at","SKAP2",-0.52463232975,-1.11660685391768,0.0673421944176785,0.0783032135986017,0.147990217132099,"GSE25628"
"216900_s_at","CHRNA4",0.15221392675,-0.0956246356124782,0.400052489112479,0.209814222162299,0.308003368898845,"GSE25628"
"216901_s_at","IKZF1",0.20379096275,-0.1298892756613,0.537471201161301,0.212234405025513,0.31051791939796,"GSE25628"
"216902_s_at","RRN3 /// RRN3P1 /// RRN3P2",-0.496375284041667,-0.918647916391992,-0.074102651691342,0.0243040481090337,0.0626604119485869,"GSE25628"
"216903_s_at","MICU1",1.13777257720833,0.778808139883467,1.4967370145332,7.07041134422332e-06,0.000570680671998453,"GSE25628"
"216904_at","COL6A1",0.235844770916667,-0.0549943568358817,0.526683898669216,0.104279163155141,0.182757211675484,"GSE25628"
"216905_s_at","ST14",-0.554538532,-1.57841673468837,0.469339670688372,0.265911097762388,0.368526908352167,"GSE25628"
"216906_at","ST14",0.2173974655,-0.0462608154412915,0.481055746441292,0.099079481740129,0.176279339886978,"GSE25628"
"216907_x_at","KIR3DL1 /// KIR3DL2",0.0630210022083343,-0.654536842854882,0.78057884727155,0.853793361413222,0.894088972509864,"GSE25628"
"216908_x_at","RRN3P1",-0.758648876666667,-1.28112276162053,-0.236174991712808,0.00746029017406493,0.0265993732726704,"GSE25628"
"216909_at","RRP12",0.0810148630833335,-0.224732622824724,0.386762348991391,0.580042687917126,0.66809180479483,"GSE25628"
"216910_at","XPNPEP2",1.16609688345833,0.566783242778899,1.76541052413777,0.000883492547883098,0.00651707400304364,"GSE25628"
"216911_s_at","HIC2",0.438023020458333,0.154681748767272,0.721364292149394,0.00496693692957042,0.0201325397176394,"GSE25628"
"216912_at","ARHGEF4",-0.0280743166666664,-0.296808187906331,0.240659554572998,0.826537366318592,0.872147257932895,"GSE25628"
"216913_s_at","RRP12",0.391947943166667,0.0291166308133135,0.754779255520021,0.0360870785188387,0.0832465411788515,"GSE25628"
"216914_at","CDC25C",0.110847604625,-0.211066702848514,0.432761912098515,0.473720031427376,0.573162130138369,"GSE25628"
"216915_s_at","PTPN12",0.184142788375,-0.259449948593478,0.627735525343478,0.389649250234783,0.493054038482264,"GSE25628"
"216916_s_at","DLGAP2",0.328966162083334,-0.0172474880007474,0.675179812167414,0.0609844619698568,0.122768015480074,"GSE25628"
"216917_s_at","SYCP1",0.194870133833334,-0.0251672504721148,0.414907518138782,0.0784905062339549,0.148293868829939,"GSE25628"
"216918_s_at","DST",0.109324177500001,-0.218406933427512,0.437055288427513,0.487411496414282,0.585641757777034,"GSE25628"
"216919_at","TP53I11",0.129044993333334,-0.231203228565567,0.489293215232234,0.456417098951462,0.557241272968398,"GSE25628"
"216920_s_at","TARP /// TRGC2 /// TRGV9",-0.690012418833333,-1.32614993686081,-0.0538749008058529,0.0354343915513017,0.08208942809779,"GSE25628"
"216921_s_at","KRT35",0.135477463083333,-0.121991865337599,0.392946791504266,0.279190308793247,0.382147477927647,"GSE25628"
"216922_x_at","DAZ1 /// DAZ2 /// DAZ3 /// DAZ4",0.0097098675833337,-0.277823437423017,0.297243172589685,0.943483812457371,0.959112388888968,"GSE25628"
"216923_at","CDKL5",0.195250270541667,-0.118068833673159,0.508569374756492,0.203564532716134,0.301376161049866,"GSE25628"
"216924_s_at","DRD2",0.133917118625,-0.174737661793493,0.442571899043494,0.369149475543578,0.472481635546353,"GSE25628"
"216925_s_at","TAL1",0.474169090625001,0.171901098597351,0.776437082652651,0.0044993928895909,0.018777252791573,"GSE25628"
"216926_s_at","MAU2",-0.0265061481249999,-0.428377250223969,0.375364953973969,0.889902260658563,0.920478834595849,"GSE25628"
"216927_at","MAU2",0.159574841458334,-0.0997650132764816,0.418914696193149,0.209010125557395,0.307092784127576,"GSE25628"
"216928_at","TAL1",0.16922959925,-0.11252103882123,0.45098023732123,0.21949476134664,0.318614065513971,"GSE25628"
